OBJET,famille_mat,DIAMETRE,age,score_pred,top_pct,y_reel,renouvele
410118056,Acier,80.0,38.0,0.664215686917305,0.0,1,0
410032867,Plastique,51.0,47.0,0.6513157904148101,0.0,1,0
410016559,Plastique,51.0,48.0,0.6183297157287597,0.0,1,0
410053079,Fonte,60.0,45.0,0.6041666686534881,0.0,1,0
410107002,Plastique,51.0,47.0,0.5527609527111054,0.0,1,0
410053077,Fonte,60.0,45.0,0.5400641024112701,0.0,1,0
410127947,Plastique,50.0,38.0,0.5303443849086762,0.0,1,0
416003356,Plastique,51.0,48.0,0.5224170446395874,0.0,1,0
410127941,Plastique,50.0,38.0,0.5168635189533234,0.0,1,0
410122551,Plastique,51.0,53.0,0.5122073322534562,0.0,1,0
410046588,Plastique,51.0,48.0,0.5041666686534881,0.0,1,0
410955471,Plastique,51.0,58.0,0.49921645820140836,0.0,1,0
417003304,Fonte_grise,125.0,58.0,0.4966515898704529,0.0,1,0
410001411,Fonte_grise,100.0,63.0,0.4922070443630219,0.0,1,0
410099144,Plastique,51.0,43.0,0.4862179487943649,0.0,1,0
410101152,Fonte_grise,250.0,58.0,0.48186313509941103,0.0,1,0
410070738,Fonte_grise,70.0,60.0,0.48186313509941103,0.0,1,0
410018014,Fonte_grise,80.0,56.0,0.4816775441169739,0.0,1,0
410035302,Fonte_grise,100.0,62.0,0.47864528000354767,0.0,1,0
410123679,Plastique,51.0,25.0,0.46966096833348275,0.0,1,0
416003981,Fonte_grise,125.0,38.0,0.4684464603662491,0.0,1,0
410104833,Plastique,51.0,43.0,0.4630173623561859,0.0,1,0
410107445,Plastique,51.0,58.0,0.4630173623561859,0.0,1,0
410028479,Fonte_grise,80.0,62.0,0.4630173623561859,0.0,1,0
410066748,Fonte_grise,60.0,58.0,0.4522070437669754,0.0,1,0
410011409,Plastique,51.0,47.0,0.4503205120563507,0.0,1,0
410107456,Plastique,63.0,58.0,0.4456640392541885,0.0,1,0
416000443,Fonte_grise,60.0,64.0,0.4386908203363419,0.0,1,0
410511989,Fonte_grise,150.0,64.0,0.43087705969810486,0.0,1,0
410023892,Plastique,63.0,40.0,0.4296429455280304,0.0,1,0
416501836,Fonte_grise,80.0,64.0,0.4224634557962418,0.0,1,0
417500618,Amiante_ciment,60.0,57.0,0.42045538425445556,0.0,1,0
417002275,Plastique,40.0,58.0,0.4177246496081352,0.0,1,0
410526051,Fonte_grise,100.0,53.0,0.4156999737024307,0.0,1,0
410525854,Fonte_grise,100.0,53.0,0.41193792819976804,0.0,1,0
410105814,Fonte,60.0,48.0,0.3974353298544884,0.0,1,0
410111780,Plastique,63.0,38.0,0.3921178221702576,0.1,1,0
412002253,Acier,400.0,53.0,0.37793577611446383,0.1,1,0
410042289,Fonte,100.0,46.0,0.37484440505504607,0.1,1,0
410525665,Fonte_grise,100.0,53.0,0.37484440505504607,0.1,1,0
410108723,Plastique,63.0,38.0,0.37484440505504607,0.1,1,0
410041319,Fonte_grise,80.0,60.0,0.3693270444869995,0.1,1,0
410046592,Plastique,51.0,48.0,0.36387849599123,0.1,1,0
410014632,Fonte_grise,80.0,57.0,0.36137997210025785,0.1,1,0
417000107,Plastique,51.0,48.0,0.3592220231890678,0.1,1,0
410122976,Plastique,51.0,47.0,0.3497389853000641,0.1,1,0
410927077,Fonte,125.0,49.0,0.3350137025117874,0.1,1,0
410119273,Plastique,32.0,48.0,0.3245777443051338,0.1,1,0
410532356,Amiante_ciment,80.0,57.0,0.31987121105194094,0.1,1,0
410095451,Acier,60.0,53.0,0.31943314969539643,0.1,1,0
410965229,Fonte_grise,100.0,58.0,0.3127101719379425,0.1,1,0
410018037,Fonte_grise,80.0,56.0,0.30464295148849485,0.1,1,0
410532459,Amiante_ciment,100.0,48.0,0.3037314161658287,0.1,1,0
410100931,Plastique,36.0,58.0,0.3000133216381073,0.1,1,0
410531173,Plastique,110.0,59.0,0.29766038060188293,0.1,1,0
417000426,Plastique,51.0,39.0,0.29746346175670624,0.1,1,0
410107435,Plastique,51.0,58.0,0.29408472701907157,0.1,1,0
410094478,Acier,400.0,53.0,0.2918954536318779,0.1,1,0
410120468,Fonte_grise,125.0,38.0,0.2897460401058197,0.1,1,0
410808978,Plastique,51.0,47.0,0.2894230842590332,0.1,1,0
410093812,Plastique,51.0,38.0,0.2836905658245087,0.1,1,0
410125954,Plastique,51.0,39.0,0.2794436447322369,0.1,1,0
410122573,Plastique,51.0,53.0,0.2793145179748535,0.1,1,0
410024578,Fonte,100.0,40.0,0.27893327847123145,0.1,1,0
414502703,Fonte_grise,125.0,38.0,0.27651107609272,0.1,1,0
410094773,Plastique,51.0,38.0,0.27651107609272,0.1,1,0
410077102,Fonte,80.0,53.0,0.2704808920621872,0.1,1,0
410118591,Plastique,51.0,53.0,0.26890961527824403,0.1,1,0
410516940,Fonte_grise,150.0,69.0,0.26778962165117265,0.1,1,0
410509197,Fonte_grise,250.0,59.0,0.2652589976787567,0.1,1,0
410035805,Plastique,51.0,48.0,0.2638142257928848,0.2,1,0
410053023,Fonte,60.0,51.0,0.261434581130743,0.2,1,0
410136107,Acier,100.0,38.0,0.2610575154423714,0.2,1,0
416001090,Fonte_grise,60.0,38.0,0.26088869422674177,0.2,1,0
410031925,Fonte,100.0,42.0,0.26088869422674177,0.2,1,0
414001261,Plastique,40.0,48.0,0.2547679148614407,0.2,1,0
410103755,Plastique,32.0,48.0,0.2544638320803642,0.2,1,0
410820799,Plastique,110.0,58.0,0.25314862132072447,0.2,1,0
410077397,Plastique,32.0,55.0,0.25037943199276924,0.2,1,0
410102306,Fonte,80.0,55.0,0.24861406907439232,0.2,1,0
410098977,Fonte_grise,100.0,43.0,0.2479572296142578,0.2,1,0
410127369,Fonte_grise,225.0,58.0,0.24640830159187316,0.2,1,0
410015748,Plastique,63.0,58.0,0.2453407034277916,0.2,1,0
416002355,Plastique,110.0,58.0,0.24368625283241271,0.2,1,0
410532458,Plastique,50.0,48.0,0.2402031160891056,0.2,1,0
410091525,Fonte_grise,150.0,63.0,0.23743270114064216,0.2,1,0
410001398,Fonte_grise,250.0,64.0,0.23526037931442262,0.2,1,0
410919815,Fonte_grise,60.0,58.0,0.23526037931442262,0.2,1,0
410523911,Fonte_grise,80.0,60.0,0.23169546723365783,0.2,1,0
410061295,Plastique,51.0,58.0,0.23169546723365783,0.2,1,0
410051797,Fonte_grise,80.0,69.0,0.23138660192489624,0.2,1,0
410124278,Plastique,51.0,48.0,0.22993741258978845,0.2,1,0
410111458,Plastique,51.0,38.0,0.22993741258978845,0.2,1,0
410521218,Plastique,51.0,58.0,0.22993741258978845,0.2,1,0
410123490,Plastique,51.0,48.0,0.22993741258978845,0.2,1,0
410104196,Plastique,63.0,48.0,0.22993741258978845,0.2,1,0
410085972,Plastique,51.0,48.0,0.22991983219981194,0.2,1,0
410532388,Plastique,110.0,57.0,0.2294614039361477,0.2,1,0
410018392,Fonte_grise,80.0,61.0,0.2287699356675148,0.2,1,0
410118447,Plastique,51.0,53.0,0.22843882218003272,0.2,1,0
410018016,Fonte_grise,200.0,56.0,0.228279310464859,0.2,1,0
410507152,Plastique,63.0,58.0,0.22676709666848183,0.2,1,0
410022565,Plastique,51.0,44.0,0.22653892487287522,0.2,1,0
410095498,Fonte,150.0,48.0,0.225909985601902,0.2,1,0
410100700,Fonte_grise,60.0,58.0,0.22459477484226226,0.2,1,0
410515754,Fonte_grise,150.0,64.0,0.22459477484226226,0.3,1,0
410100964,Fonte_grise,80.0,58.0,0.22459477484226226,0.3,1,0
410105855,Fonte,60.0,48.0,0.22430921765044332,0.3,1,0
410916363,Acier,60.0,58.0,0.22395228445529938,0.3,1,0
410810453,Plastique,50.0,58.0,0.2236133933067322,0.3,1,0
410035275,Plastique,51.0,58.0,0.22311585545539855,0.3,1,0
410916626,Fonte,100.0,48.0,0.22234507352113725,0.3,1,0
410094469,Fonte,100.0,53.0,0.222302458435297,0.3,1,0
410107446,Plastique,51.0,58.0,0.22181031927466394,0.3,1,0
410810020,Fonte_grise,100.0,57.0,0.22121595814824105,0.3,1,0
410051623,Fonte_grise,100.0,69.0,0.22109982073307038,0.3,1,0
410070471,Fonte_grise,80.0,58.0,0.22108276933431625,0.3,1,0
410094472,Fonte,100.0,53.0,0.22047504410147667,0.3,1,0
410105680,Fonte,80.0,48.0,0.21938491761684417,0.3,1,0
410119402,Fonte,250.0,48.0,0.21908842846751214,0.3,1,0
410105968,Fonte,60.0,47.0,0.2187495455145836,0.3,1,0
410030907,Fonte_grise,60.0,58.0,0.2155662037432194,0.3,1,0
410037247,Fonte_grise,200.0,64.0,0.21506963670253754,0.3,1,0
410522680,Plastique,63.0,58.0,0.21263547092676163,0.3,1,0
417000452,Plastique,51.0,53.0,0.21245025098323822,0.3,1,0
410023275,Fonte,100.0,53.0,0.20937882587313653,0.3,1,0
416004205,Fonte_grise,100.0,58.0,0.20840297043323516,0.3,1,0
410529148,Fonte_grise,100.0,53.0,0.20840297043323516,0.3,1,0
410104967,Plastique,51.0,43.0,0.20551795773208142,0.3,1,0
410107428,Plastique,63.0,58.0,0.20549962148070336,0.3,1,0
410001894,Fonte_grise,125.0,60.0,0.20542400404810907,0.3,1,0
410934045,Fonte,125.0,50.0,0.20059505254030227,0.3,1,0
410837609,Fonte,150.0,53.0,0.2005416177213192,0.3,1,0
410934129,Fonte_grise,150.0,63.0,0.19809925369918346,0.3,1,0
410128194,Plastique,63.0,38.0,0.19773736596107483,0.3,1,0
414000022,Fonte_grise,100.0,58.0,0.19715089201927186,0.3,1,0
410101234,Plastique,36.0,58.0,0.19547854289412497,0.3,1,0
410528634,Plastique,40.0,53.0,0.19444120675325394,0.3,1,0
410804079,Fonte_grise,80.0,61.0,0.1943010523915291,0.3,1,0
410128239,Plastique,63.0,38.0,0.19254597425460815,0.4,1,0
416004320,Plastique,75.0,38.0,0.19254597425460815,0.4,1,0
410025922,Fonte_grise,80.0,64.0,0.19081697165966033,0.4,1,0
410898498,Fonte_grise,125.0,48.0,0.1906251937150955,0.4,1,0
417000137,Plastique,36.0,48.0,0.19051700159907342,0.4,1,0
410107557,Fonte,80.0,38.0,0.1889810621738434,0.4,1,0
410099101,Fonte_grise,60.0,43.0,0.1874794952571392,0.4,1,0
410004202,Fonte_grise,100.0,69.0,0.1874082788825035,0.4,1,0
410005285,Fonte_grise,300.0,69.0,0.18255428671836854,0.4,1,0
410529029,Plastique,63.0,53.0,0.18205893114209176,0.4,1,0
410965116,Fonte_grise,80.0,60.0,0.17984912395477295,0.4,1,0
410127948,Plastique,50.0,38.0,0.17984912395477295,0.4,1,0
410001977,Fonte,100.0,54.0,0.17742144614458083,0.4,1,0
410531688,Plastique,110.0,48.0,0.17666343003511428,0.4,1,0
410037883,Fonte_grise,150.0,56.0,0.17551730200648308,0.4,1,0
410127893,Fonte_grise,100.0,38.0,0.17302756682038306,0.4,1,0
410008445,Fonte,150.0,55.0,0.1723659187555313,0.4,1,0
412002601,Plastique,160.0,38.0,0.1720883548259735,0.4,1,0
410015118,Plastique,32.0,58.0,0.17204120606184006,0.4,1,0
410529666,Plastique,63.0,53.0,0.17112766951322556,0.4,1,0
410123497,Plastique,51.0,48.0,0.17038675546646118,0.4,1,0
410128037,Fonte_grise,125.0,38.0,0.1693245954811573,0.4,1,0
410128020,Fonte_grise,60.0,38.0,0.16918351948261262,0.4,1,0
410008819,Fonte_grise,150.0,57.0,0.16781253814697267,0.4,1,0
410070413,Fonte_grise,60.0,58.0,0.16764205917716027,0.4,1,0
410044027,Fonte_grise,80.0,69.0,0.16625798791646956,0.4,1,0
410128036,Fonte_grise,135.0,38.0,0.16570543460547923,0.4,1,0
417000584,Plastique,51.0,58.0,0.16570543460547923,0.4,1,0
417500723,Plastique,75.0,36.0,0.16561860740184783,0.4,1,0
410841682,Fonte_grise,100.0,62.0,0.16500827819108962,0.5,1,0
416001720,Fonte_grise,60.0,52.0,0.16400162875652313,0.5,1,0
410089599,Plastique,51.0,23.0,0.16349126249551774,0.5,1,0
410111872,Plastique,100.0,38.0,0.16263785883784293,0.5,1,0
410100041,Plastique,32.0,38.0,0.16149887666106225,0.5,1,0
410094473,Acier,150.0,53.0,0.16144336611032487,0.5,1,0
410070466,Fonte_grise,150.0,58.0,0.16053727716207505,0.5,1,0
410004180,Fonte,250.0,55.0,0.15917494520545006,0.5,1,0
410525907,Fonte_grise,80.0,53.0,0.15889576971530914,0.5,1,0
410855684,Fonte_grise,100.0,53.0,0.15818672105669976,0.5,1,0
410526886,Fonte_grise,100.0,53.0,0.1571643754839897,0.5,1,0
410100079,Plastique,32.0,25.0,0.15624306611716748,0.5,1,0
414001647,Plastique,51.0,43.0,0.1560352176427841,0.5,1,0
417002670,Plastique,90.0,48.0,0.1548437438905239,0.5,1,0
416501835,Plastique,32.0,64.0,0.15439818426966667,0.5,1,0
410529061,Fonte_grise,60.0,53.0,0.15375619977712632,0.5,1,0
410101178,Fonte_grise,80.0,58.0,0.15371572002768516,0.5,1,0
410118016,Plastique,50.0,38.0,0.1535780645906925,0.5,1,0
410898867,Fonte_grise,150.0,48.0,0.1533498927950859,0.5,1,0
410119327,Acier,150.0,48.0,0.153254534304142,0.5,1,0
417501173,Amiante_ciment,150.0,48.0,0.1528637543320656,0.5,1,0
410838341,Fonte_grise,60.0,60.0,0.1528062976896763,0.5,1,0
410127898,Plastique,50.0,38.0,0.15154681876301765,0.5,1,0
410922253,Plastique,51.0,48.0,0.15125274732708932,0.5,1,0
410018762,Fonte_grise,150.0,58.0,0.15038611218333245,0.5,1,0
410116807,Fonte_grise,100.0,53.0,0.1500868372619152,0.5,1,0
410958731,Fonte,80.0,53.0,0.14992682337760926,0.5,1,0
410821126,Fonte,100.0,53.0,0.1490756466984749,0.6,1,0
410842261,Plastique,36.0,58.0,0.14883632734417915,0.6,1,0
410008309,Fonte_grise,80.0,69.0,0.14850934073328972,0.6,1,0
410948428,Fonte_grise,125.0,60.0,0.1469901531934738,0.6,1,0
410126225,Plastique,51.0,39.0,0.14698455184698106,0.6,1,0
410104828,Plastique,51.0,43.0,0.14689267240464687,0.6,1,0
410127032,Fonte_grise,80.0,48.0,0.14676323011517525,0.6,1,0
410119274,Plastique,63.0,48.0,0.146013480424881,0.6,1,0
410526508,Plastique,50.0,53.0,0.1456846170127392,0.6,1,0
410011325,Fonte,100.0,50.0,0.14509167596697808,0.6,1,0
410041265,Fonte,100.0,47.0,0.14446201398968697,0.6,1,0
410108906,Plastique,63.0,36.0,0.14381814524531364,0.6,1,0
410523429,Plastique,36.0,59.0,0.14354920014739037,0.6,1,0
410116685,Fonte_grise,60.0,53.0,0.1424737848341465,0.6,1,0
410531671,Plastique,40.0,48.0,0.14219642505049707,0.6,1,0
410854737,Fonte_grise,175.0,58.0,0.14219056442379951,0.6,1,0
410006553,Fonte_grise,80.0,59.0,0.141077421605587,0.6,1,0
410051407,Fonte_grise,60.0,69.0,0.1408926136791706,0.6,1,0
410119258,Fonte_grise,60.0,68.0,0.14080223068594933,0.6,1,0
410023156,Fonte,150.0,55.0,0.14080223068594933,0.6,1,0
410855683,Fonte_grise,100.0,53.0,0.14078996963799,0.6,1,0
410043858,Plastique,63.0,58.0,0.14055038020014762,0.6,1,0
410016408,Fonte_grise,100.0,58.0,0.13776954375207423,0.7,1,0
410037878,Fonte_grise,100.0,69.0,0.13727345280349254,0.7,1,0
410515450,Fonte_grise,150.0,63.0,0.13658976629376413,0.7,1,0
416005257,Amiante_ciment,60.0,57.0,0.13656489700078964,0.7,1,0
410028470,Fonte,100.0,45.0,0.1361897937953472,0.7,1,0
410004193,Fonte,150.0,55.0,0.1357739433646202,0.7,1,0
410029055,Fonte_grise,80.0,69.0,0.13566799387335776,0.7,1,0
410044667,Plastique,51.0,44.0,0.13555134758353232,0.7,1,0
410124957,Fonte_grise,80.0,63.0,0.13447827361524106,0.7,1,0
410526028,Fonte_grise,100.0,53.0,0.1326908715069294,0.7,1,0
410035274,Plastique,51.0,58.0,0.13193908669054508,0.7,1,0
410515755,Fonte_grise,150.0,64.0,0.13179809153079985,0.7,1,0
410100926,Plastique,36.0,58.0,0.13171608354896308,0.7,1,0
410052928,Fonte_grise,60.0,58.0,0.1313526127487421,0.7,1,0
410100019,Fonte_grise,60.0,58.0,0.1313526127487421,0.7,1,0
410907658,Fonte_grise,60.0,58.0,0.1313526127487421,0.7,1,0
410526054,Fonte_grise,100.0,53.0,0.13112696185708045,0.7,1,0
410111454,Plastique,51.0,38.0,0.13073661588132382,0.7,1,0
416001721,Fonte_grise,60.0,52.0,0.13031356483697892,0.7,1,0
410089644,Plastique,51.0,72.0,0.12934590280056,0.7,1,0
416005583,Plastique,50.0,58.0,0.12861581109464168,0.8,1,0
410052512,Acier,40.0,69.0,0.12800616677850485,0.8,1,0
410922942,Fonte_grise,300.0,69.0,0.12793792337179183,0.8,1,0
410116120,Plastique,40.0,48.0,0.12735557928681374,0.8,1,0
410120510,Plastique,36.0,28.0,0.12732518576085566,0.8,1,0
410099262,Plastique,51.0,43.0,0.126547858864069,0.8,1,0
410121111,Plastique,51.0,58.0,0.12541364915668965,0.8,1,0
410127372,Fonte_grise,225.0,58.0,0.12527265399694443,0.8,1,0
410840920,Fonte_grise,80.0,69.0,0.1252365555614233,0.8,1,0
410532084,Fonte_grise,100.0,36.0,0.12461079433560371,0.8,1,0
410119906,Amiante_ciment,150.0,58.0,0.12427646927535534,0.8,1,0
410125998,Plastique,51.0,39.0,0.12200637646019459,0.8,1,0
410832689,Fonte_grise,100.0,69.0,0.12196529805660247,0.8,1,0
410528558,Fonte_grise,200.0,53.0,0.12180307991802693,0.8,1,0
410002748,Fonte_grise,60.0,69.0,0.12138622216880321,0.8,1,0
410513031,Fonte_grise,60.0,58.0,0.12126512713730335,0.9,1,0
410517776,Fonte_grise,100.0,69.0,0.12095200270414352,0.9,1,0
410019987,Fonte_grise,80.0,63.0,0.12091307640075684,0.9,1,0
417000110,Plastique,63.0,58.0,0.12079974822700024,0.9,1,0
410004800,Fonte,150.0,55.0,0.12039026767015457,0.9,1,0
410011312,Fonte,100.0,50.0,0.11952055841684342,0.9,1,0
410027163,Fonte_grise,100.0,69.0,0.11947135627269745,0.9,1,0
410128355,Fonte_grise,60.0,38.0,0.11890920214354991,0.9,1,0
410127823,Fonte_grise,125.0,38.0,0.11842399053275585,0.9,1,0
410095454,Acier,150.0,53.0,0.11833641529083253,0.9,1,0
410083417,Fonte_grise,80.0,69.0,0.1179505217820406,0.9,1,0
410833988,Fonte_grise,80.0,69.0,0.11725283488631248,0.9,1,0
410127818,Fonte_grise,125.0,38.0,0.11667987816035748,0.9,1,0
410097308,Fonte_grise,60.0,58.0,0.11651176698505879,0.9,1,0
410111837,Fonte_grise,100.0,48.0,0.11621471121907234,0.9,1,0
417003996,Amiante_ciment,175.0,53.0,0.11395397260785103,1.0,1,0
410012396,Plastique,50.0,69.0,0.11306813545525074,1.0,1,0
410053182,Plastique,51.0,45.0,0.11248433999717236,1.0,1,0
410820745,Fonte,60.0,53.0,0.11209954172372819,1.0,1,0
410033348,Fonte,200.0,43.0,0.11203272864222527,1.0,1,0
410028805,Fonte,150.0,51.0,0.11152565963566304,1.0,1,0
410100882,Fonte_grise,80.0,58.0,0.11136780828237533,1.0,1,0
410916606,Fonte,100.0,48.0,0.11128782257437705,1.0,1,0
410025943,Fonte_grise,50.0,69.0,0.11120222546160222,1.0,1,0
410105725,Fonte,60.0,48.0,0.11096926406025887,1.0,1,0
410945491,Fonte_grise,100.0,48.0,0.11085683926939964,1.0,1,0
410015654,Fonte_grise,100.0,69.0,0.11048261858522893,1.0,1,0
410518663,Fonte_grise,250.0,60.0,0.10854955911636352,1.1,1,0
414001493,Fonte_grise,60.0,58.0,0.1084641020745039,1.1,1,0
410108492,Fonte,100.0,48.0,0.10826571732759475,1.1,1,0
410820201,Plastique,110.0,58.0,0.10813451334834098,1.1,1,0
410531085,Fonte,60.0,59.0,0.1077551451511681,1.1,1,0
410020136,Fonte_grise,100.0,65.0,0.10774864740669728,1.1,1,0
410005335,Fonte_grise,100.0,69.0,0.10744898710399867,1.1,1,0
410033570,Fonte_grise,150.0,60.0,0.10732940025627613,1.1,1,0
410128091,Plastique,63.0,38.0,0.10723767839372159,1.1,1,0
410101322,Fonte_grise,80.0,58.0,0.10723767839372159,1.1,1,0
410101355,Fonte_grise,80.0,58.0,0.10723767839372159,1.1,1,0
410016606,Plastique,51.0,48.0,0.10656906962394715,1.1,1,0
410028025,Fonte_grise,60.0,69.0,0.10582863204181195,1.1,1,0
410093780,Fonte,60.0,53.0,0.10542036592960358,1.1,1,0
417003105,Plastique,51.0,23.0,0.10507311224937439,1.1,1,0
410947459,Fonte_grise,80.0,58.0,0.10475272722542286,1.2,1,0
410003092,Fonte_grise,80.0,69.0,0.10475272722542286,1.2,1,0
410119260,Fonte_grise,60.0,68.0,0.10321025140583515,1.2,1,0
410027511,Fonte,100.0,51.0,0.10288681723177433,1.2,1,0
410088857,Fonte,100.0,55.0,0.10242706425487995,1.2,1,0
410944572,Fonte_grise,150.0,69.0,0.10183017067611218,1.2,1,0
410116978,Fonte_grise,150.0,68.0,0.10092878434807062,1.2,1,0
417002913,Fonte_grise,225.0,58.0,0.10084835886955261,1.2,1,0
410928954,Acier,162.0,68.0,0.09752778755500913,1.2,1,0
410019693,Plastique,51.0,43.0,0.0974265243858099,1.2,1,0
416000333,Plastique,50.0,38.0,0.0940286286175251,1.3,1,0
410006550,Fonte_grise,150.0,61.0,0.09355536587536335,1.3,1,0
410071300,Fonte_grise,60.0,58.0,0.09324828945100308,1.3,1,0
410066660,Fonte_grise,60.0,58.0,0.09305095560848713,1.3,1,0
410109005,Fonte,150.0,48.0,0.0920098964124918,1.3,1,0
410127662,Fonte_grise,60.0,38.0,0.0913495983928442,1.3,1,0
410052978,Fonte,175.0,48.0,0.09089683517813682,1.3,1,0
410107176,Fonte_grise,60.0,58.0,0.0907799918204546,1.3,1,0
410033324,Fonte,100.0,52.0,0.08977607637643814,1.3,1,0
410017778,Fonte_grise,150.0,69.0,0.08932133689522744,1.3,1,0
412000126,Acier,400.0,15.0,0.08911574468947947,1.3,1,0
416003543,Plastique,63.0,58.0,0.08838101364672184,1.3,1,0
410035444,Plastique,51.0,43.0,0.08787004463374615,1.3,1,0
410532199,Fonte_grise,60.0,38.0,0.08621536158025264,1.3,1,0
410095425,Acier,150.0,53.0,0.0852011028677225,1.3,1,0
416001437,Amiante_ciment,60.0,58.0,0.0845845140516758,1.3,1,0
410079453,Fonte,150.0,53.0,0.08412815444171429,1.4,1,0
413503780,Fonte,80.0,53.0,0.08407467529177666,1.4,1,0
416002303,Plastique,110.0,58.0,0.08365429863333702,1.4,1,0
410032151,Fonte_grise,150.0,58.0,0.08293784409761429,1.4,1,0
410052698,Fonte_grise,60.0,69.0,0.08230328746140003,1.4,1,0
410116242,Plastique,63.0,35.0,0.08207550980150699,1.4,1,0
410532058,Fonte_grise,150.0,36.0,0.08207550980150699,1.4,1,0
410028098,Fonte_grise,40.0,69.0,0.08202660456299782,1.4,1,0
410018394,Fonte_grise,60.0,61.0,0.0819992046803236,1.4,1,0
410025656,Plastique,36.0,58.0,0.08198008611798287,1.4,1,0
410531171,Fonte_grise,100.0,59.0,0.08186766132712364,1.4,1,0
410043725,Plastique,51.0,51.0,0.08186766132712364,1.4,1,0
410136511,Plastique,50.0,58.0,0.0814163325354457,1.4,1,0
410093888,Plastique,51.0,38.0,0.080556651763618,1.4,1,0
410083359,Fonte,60.0,53.0,0.0803984367288649,1.5,1,0
410001934,Fonte_grise,80.0,60.0,0.08038202859461308,1.5,1,0
410033641,Fonte_grise,150.0,60.0,0.07950148060917854,1.5,1,0
410001955,Fonte_grise,125.0,60.0,0.0790592759847641,1.5,1,0
410935596,Plastique,63.0,58.0,0.07896265760064125,1.5,1,0
410127954,Plastique,50.0,38.0,0.07881884984672069,1.5,1,0
410107434,Plastique,51.0,58.0,0.07840744368731975,1.5,1,0
410100175,Fonte_grise,80.0,58.0,0.07788675278425217,1.6,1,0
410525939,Fonte_grise,100.0,53.0,0.077848432213068,1.6,1,0
410033693,Fonte_grise,100.0,60.0,0.07756331861019135,1.6,1,0
410827865,Plastique,110.0,58.0,0.07686496786773205,1.6,1,0
410803573,Fonte,250.0,55.0,0.07664835974574088,1.6,1,0
414501556,Fonte_grise,60.0,38.0,0.07658220790326595,1.6,1,0
416002829,Fonte_grise,100.0,38.0,0.07655943464487791,1.6,1,0
410036070,Fonte_grise,125.0,57.0,0.07643118798732758,1.6,1,0
410121373,Fonte_grise,60.0,58.0,0.07593914605677128,1.7,1,0
410101230,Fonte_grise,60.0,58.0,0.07561571188271046,1.7,1,0
410129612,Plastique,32.0,43.0,0.07524612918496132,1.7,1,0
410046760,Fonte_grise,120.0,57.0,0.07493523061275482,1.7,1,0
410004329,Fonte,100.0,50.0,0.07485802918672561,1.7,1,0
416003358,Plastique,51.0,48.0,0.0742675919085741,1.7,1,0
410101093,Fonte_grise,60.0,58.0,0.0742675919085741,1.7,1,0
410029417,Fonte_grise,80.0,59.0,0.0742675919085741,1.7,1,0
410832174,Plastique,50.0,58.0,0.0742675919085741,1.7,1,0
410025923,Fonte_grise,80.0,64.0,0.0742675919085741,1.8,1,0
410100885,Fonte_grise,80.0,58.0,0.0742675919085741,1.8,1,0
410085649,Fonte_grise,80.0,58.0,0.07394415773451328,1.8,1,0
415500525,Fonte_grise,125.0,58.0,0.07394415773451328,1.8,1,0
410115893,Plastique,50.0,68.0,0.07354016788303852,1.8,1,0
410048799,Fonte_grise,80.0,69.0,0.07309112139046192,1.8,1,0
410910551,Fonte_grise,80.0,68.0,0.07302919887006283,1.8,1,0
410827877,Plastique,63.0,58.0,0.07302919887006283,1.8,1,0
410530844,Plastique,63.0,59.0,0.07302919887006283,1.9,1,0
410006386,Fonte_grise,100.0,58.0,0.07302919887006283,1.9,1,0
410810132,Fonte_grise,300.0,69.0,0.07285854555666446,1.9,1,0
410000569,Fonte,80.0,52.0,0.0727251160889864,1.9,1,0
410097292,Fonte_grise,80.0,58.0,0.0727251160889864,1.9,1,0
410104887,Plastique,51.0,43.0,0.0727251160889864,1.9,1,0
410827083,Fonte_grise,80.0,61.0,0.0727251160889864,1.9,1,0
416004416,Fonte_grise,80.0,53.0,0.07270576469600201,2.0,1,0
412002960,Fonte,100.0,53.0,0.07259832415729761,2.0,1,0
410031930,Fonte_grise,150.0,59.0,0.07195780090987683,2.0,1,0
410107613,Fonte,60.0,47.0,0.07173521909862757,2.0,1,0
410114511,Fonte_grise,150.0,58.0,0.0716201525181532,2.0,1,0
410855672,Fonte_grise,125.0,58.0,0.0716201525181532,2.0,1,0
417500821,Amiante_ciment,60.0,57.0,0.07159438803792,2.0,1,0
410028865,Fonte,150.0,54.0,0.07131606973707676,2.1,1,0
410024896,Fonte_grise,150.0,59.0,0.07131606973707676,2.1,1,0
417003515,Fonte_grise,100.0,58.0,0.07131606973707676,2.1,1,0
410008484,Fonte_grise,40.0,69.0,0.07131606973707676,2.1,1,0
410034767,Fonte,60.0,44.0,0.07131606973707676,2.1,1,0
410009836,Fonte,100.0,51.0,0.07131606973707676,2.1,1,0
410119904,Plastique,63.0,58.0,0.07131606973707676,2.1,1,0
410082579,Fonte,60.0,47.0,0.07048277407884598,2.1,1,0
417004044,Fonte_grise,150.0,59.0,0.07013959921896458,2.1,1,0
410940120,Plastique,63.0,58.0,0.068982470408082,2.1,1,0
410800337,Fonte_grise,200.0,64.0,0.06897916328161954,2.1,1,0
410515047,Amiante_ciment,150.0,58.0,0.06820179158821701,2.2,1,0
416004015,Plastique,63.0,58.0,0.06795877777040005,2.2,1,0
416004014,Plastique,63.0,58.0,0.06795877777040005,2.2,1,0
