GID,alea_argile
410912907,nul
410912895,nul
410912896,nul
410912897,nul
410912900,nul
410912913,nul
410912909,nul
410912910,nul
410912911,nul
410912912,nul
410912927,nul
410912915,nul
410912916,nul
410912928,nul
410913316,nul
410913317,nul
410923115,fort
410923116,fort
410923117,fort
410923122,fort
410923119,fort
410923120,fort
410931340,nul
410923146,fort
410923125,fort
410923240,fort
410923127,fort
410923129,fort
410931365,fort
410923251,fort
410923241,fort
410923242,fort
410911034,nul
410911044,nul
410911036,nul
410911047,nul
410911038,nul
410911043,nul
410911054,nul
410911046,nul
410911048,nul
410911049,nul
410911050,nul
410911055,nul
410115831,nul
410911056,nul
410911584,nul
410911585,nul
410911586,nul
410922120,fort
410922421,fort
410922523,fort
410923246,fort
410922663,fort
410922664,fort
410922665,fort
410922666,fort
410922705,moyen
410922709,moyen
410922710,moyen
410922711,moyen
410922712,moyen
410922713,moyen
410922716,moyen
410923252,fort
410925039,nul
410925048,nul
410925037,nul
410925038,nul
410925040,nul
410925055,nul
410925047,nul
410925058,nul
410925054,nul
410925064,nul
410925057,nul
410925060,nul
410925069,nul
410925062,nul
410925068,nul
410925072,nul
410925067,nul
410925070,nul
410925078,nul
410928902,fort
410928898,fort
410928885,fort
410928886,fort
410928894,fort
410928893,fort
410928903,fort
410928897,fort
410928900,fort
410928901,fort
410928904,fort
410929071,fort
410928911,fort
410928907,fort
410928908,fort
410928910,fort
410928912,fort
410929072,fort
410928505,moyen
410928508,moyen
410928509,moyen
410928510,fort
410928519,fort
410928520,fort
410924914,fort
410928515,fort
410928516,fort
410928521,fort
410928522,fort
410929139,fort
410929140,fort
410929141,fort
410929142,fort
410929143,fort
410918154,fort
410918138,fort
410918139,fort
410918163,fort
410925954,moyen
410925955,moyen
410918143,fort
410918144,fort
410918145,fort
410918146,fort
410918147,fort
410918148,fort
410918177,fort
410918150,fort
410918164,fort
410925960,moyen
410918165,fort
410918524,fort
410925961,moyen
410925962,moyen
410931411,fort
410931417,fort
410931413,fort
410931419,fort
410931415,fort
410931421,fort
410931432,fort
410931424,fort
410931880,fort
410931435,fort
410931434,fort
410931901,fort
410933357,moyen
410933365,fort
410931905,fort
410931906,fort
410931908,moyen
410931909,nul
410931910,moyen
410931911,nul
410931912,nul
410933596,fort
410931914,nul
410932032,moyen
410909403,nul
410909407,nul
410909409,nul
410909411,nul
410909417,nul
410909415,nul
410909423,nul
410909416,nul
410909421,nul
410909419,nul
410909425,nul
410909436,nul
410909437,nul
410912973,nul
410909439,nul
410923748,fort
410923747,fort
410932952,fort
410932950,fort
410929036,moyen
410943449,fort
410932951,fort
410929037,moyen
410923756,fort
410923757,fort
410932953,fort
410932970,fort
410932971,fort
410932972,fort
410923799,fort
410923800,fort
410943490,fort
410932301,fort
410932302,fort
410959135,fort
410958741,fort
410959138,fort
410958742,fort
410959139,fort
410959178,moyen
410932444,fort
410932445,fort
410932446,fort
410958743,fort
410958744,fort
410932449,fort
410959171,moyen
410959177,moyen
410920997,moyen
410920998,moyen
410920999,moyen
410921000,moyen
410921001,moyen
410921002,moyen
410921003,moyen
410921004,moyen
410921016,moyen
410921017,moyen
410921026,moyen
410921027,moyen
410921362,fort
410921028,moyen
410921364,fort
410949557,fort
410921210,fort
410921207,fort
410921208,fort
410921209,fort
410921211,fort
410922380,fort
410922381,fort
410922382,fort
410922383,fort
410922384,fort
410922391,fort
410931377,fort
410931392,fort
410931396,fort
410931397,fort
410927664,fort
410927662,fort
410927674,fort
410927668,fort
410927666,fort
410927669,fort
410927673,fort
410927675,fort
410927677,fort
410927678,fort
410927679,fort
410927680,fort
410927681,fort
410927683,fort
410927798,fort
410927799,fort
410915942,nul
410915946,nul
410915944,nul
410915945,nul
410915951,nul
410915948,nul
410915949,nul
410915950,nul
410915952,nul
410915953,nul
410916494,fort
410916495,fort
410917468,moyen
410917469,moyen
410917471,moyen
410928419,fort
410928403,fort
410933568,fort
410933569,fort
410933570,fort
410928413,fort
410928415,fort
410928416,fort
410928417,fort
410928418,fort
410928420,fort
410928421,fort
410928422,fort
410928428,fort
410928424,fort
410933571,fort
410947700,fort
410947734,fort
410947736,fort
410929892,fort
410929883,fort
410929901,fort
410929886,fort
410929887,fort
410929890,fort
410929895,fort
410929893,fort
410929900,fort
410929897,fort
410929899,fort
410929902,fort
410929904,fort
410929905,fort
410929906,fort
410929907,fort
410930040,fort
410930061,moyen
410930062,moyen
410931035,fort
410931071,fort
410931072,fort
410931082,fort
410931158,moyen
410940572,fort
410931076,fort
410931078,fort
410940573,fort
410931081,fort
410940574,fort
410931088,fort
410940575,fort
410931089,fort
410940577,fort
410802124,moyen
410931159,moyen
410931160,moyen
410914547,nul
410917707,fort
410914556,nul
410917708,fort
410914558,nul
410917718,fort
410917719,fort
410917725,fort
410917726,fort
410919014,nul
410919015,nul
410919016,nul
410919017,nul
410919018,nul
410919019,nul
410919425,fort
410919426,fort
410919813,fort
410923474,fort
410923470,fort
410923471,fort
410923469,fort
410923475,fort
410923473,fort
410923481,fort
410923482,fort
410923496,fort
410923483,fort
410923484,fort
410923492,fort
410923495,fort
410930652,fort
410930653,fort
410930654,fort
410911720,nul
410911726,nul
410911730,nul
410911728,nul
410911739,nul
410911750,nul
410911732,nul
410911734,nul
410911735,nul
410911737,nul
410911743,nul
410911741,nul
410911747,nul
410911745,nul
410911746,nul
410911748,nul
410911752,nul
410930944,fort
410923641,fort
410923624,fort
410930945,fort
410930946,fort
410923650,fort
410930947,fort
410923645,fort
410923633,fort
410930948,fort
410930949,fort
410930950,fort
410930951,fort
410923656,fort
410930952,fort
410923655,fort
410930953,fort
410925913,fort
410925909,fort
410925906,fort
410925921,fort
410925908,fort
410925911,fort
410925912,fort
410925923,fort
410925916,fort
410925917,fort
410925927,fort
410925933,fort
410925922,fort
410925925,fort
410925926,fort
410925929,fort
410925931,fort
410911085,nul
410911087,nul
410911088,nul
410911092,nul
410911100,nul
410911094,nul
410911111,nul
410911099,nul
410911112,nul
410911102,nul
410911116,nul
410911113,nul
410911114,nul
410911115,nul
410911117,nul
410911118,nul
410911119,nul
410911431,nul
410911426,nul
410911427,nul
410918417,moyen
410911437,nul
410911433,nul
410918561,fort
410911435,nul
410911438,nul
410911439,nul
410911440,nul
410918419,fort
410918420,fort
410918421,fort
410918562,fort
410918563,fort
410918564,fort
410926747,moyen
410926745,moyen
410926748,moyen
410926746,moyen
410926760,moyen
410926750,fort
410926751,fort
410926753,fort
410926754,moyen
410926759,moyen
410926756,moyen
410926758,moyen
410926761,moyen
410926779,moyen
410909542,nul
410909537,nul
410909535,nul
410909538,nul
410909545,nul
410909536,nul
410909541,nul
410909543,nul
410909551,nul
410909546,nul
410909549,nul
410909550,nul
410909552,nul
410909554,nul
410909555,nul
410921368,fort
410933562,nul
410939269,fort
410933563,fort
410921497,fort
410921494,moyen
410921498,fort
410939295,fort
410921500,fort
410939389,moyen
410939395,fort
410921507,fort
410921696,moyen
410922325,fort
410933564,nul
410933565,fort
410925241,moyen
410925242,moyen
410925243,moyen
410923896,fort
410925244,moyen
410925245,moyen
410923885,fort
410923887,fort
410923900,fort
410923891,fort
410923897,fort
410923895,fort
410923905,fort
410923899,fort
410923902,fort
410923903,fort
410923904,fort
410927802,fort
410927803,fort
410927804,fort
410927805,fort
410927806,fort
410927810,fort
410927808,fort
410927809,fort
410927811,fort
410927812,fort
410927816,fort
410927814,fort
410927815,fort
410927817,fort
410927822,fort
410927819,fort
410927820,fort
410927821,fort
410918501,fort
410917475,moyen
410918502,fort
410917477,moyen
410917478,moyen
410918503,fort
410918510,moyen
410918505,moyen
410918506,moyen
410918507,moyen
410918508,moyen
410918509,moyen
410917491,moyen
410918511,moyen
410917493,moyen
410917495,moyen
410918513,moyen
410928432,fort
410928433,fort
410933907,nul
410928438,fort
410928446,fort
410928445,fort
410933790,fort
410928442,fort
410928444,fort
410928523,fort
410928524,fort
410928527,nul
410928528,nul
410928529,nul
410928530,nul
410930063,fort
410930064,fort
410930092,fort
410940128,fort
410940028,fort
410930118,fort
410940029,fort
410930117,fort
410930123,fort
410930120,fort
410930125,fort
410930122,fort
410930124,fort
410931161,moyen
410931173,moyen
410931169,moyen
410931164,moyen
410931165,moyen
410931166,moyen
410931168,moyen
410931170,moyen
410931182,moyen
410931172,moyen
410931178,moyen
410931175,moyen
410931177,moyen
410931181,moyen
410931184,moyen
410931185,moyen
410931186,moyen
410931198,moyen
410931199,moyen
410919817,fort
410919815,fort
410919816,fort
410919818,fort
410919863,fort
410919864,fort
410919865,fort
410919866,fort
410919867,fort
410919868,fort
410919869,fort
410919870,fort
410919871,fort
410919872,fort
410919874,fort
410919875,fort
410923499,fort
410923490,fort
410923500,fort
410923506,fort
410923508,fort
410930655,fort
410923512,fort
410930656,fort
410923511,fort
410923515,fort
410923521,fort
410923518,fort
410923528,fort
410923520,fort
410923534,fort
410923533,fort
410923535,fort
410901778,fort
410901779,fort
410901780,fort
410901781,fort
410911764,nul
410911754,nul
410911755,nul
410911760,nul
410911761,nul
410911773,nul
410914097,nul
410911766,nul
410911768,nul
410911770,nul
410911776,nul
410911772,nul
410914092,nul
410905282,nul
410917294,moyen
410951400,fort
410905285,nul
410917295,moyen
410923652,fort
410923658,fort
410923654,fort
410930954,fort
410923670,fort
410923660,fort
410930955,fort
410930956,fort
410923672,fort
410923673,fort
410951406,fort
410951430,nul
410961931,fort
410961932,fort
410922891,fort
410922892,fort
410922894,fort
410961933,fort
410925935,fort
410928084,nul
410928086,nul
410928087,nul
410928135,fort
410925936,fort
410925938,fort
410925939,fort
410928136,fort
410928137,fort
410904225,fort
410904581,fort
410904582,fort
410904583,fort
410904584,fort
410906417,fort
410906401,fort
410904587,fort
410904588,fort
410906412,moyen
410906413,moyen
410906409,fort
410906414,moyen
410906411,fort
410906415,moyen
410906418,fort
410918565,fort
410918569,fort
410918567,fort
410918568,fort
410924502,fort
410924503,fort
410939153,fort
410918573,nul
410924504,fort
410939152,fort
410918576,nul
410918577,nul
410939249,fort
410939155,fort
410922540,nul
410918699,fort
410922541,nul
410922542,nul
410926182,nul
410903401,fort
410903402,fort
410903404,fort
410903408,fort
410903418,fort
410926183,nul
410903412,fort
410903413,fort
410903416,fort
410926260,fort
410903419,fort
410926261,fort
410903422,fort
410903425,fort
410903426,fort
410909582,nul
410909575,nul
410909594,nul
410909581,nul
410909590,nul
410909592,nul
410909602,nul
410909591,nul
410909595,nul
410909597,nul
410909601,nul
410909603,nul
410909604,nul
410922360,fort
410922328,fort
410922329,fort
410922330,fort
410922331,fort
410922359,fort
410922361,fort
410922390,fort
410922386,fort
410922364,fort
410922378,fort
410922377,fort
410922368,fort
410922388,fort
410922375,fort
410922376,fort
410922379,fort
410904298,fort
410904299,fort
410904300,fort
410904301,fort
410904311,fort
410904309,fort
410904304,fort
410904305,fort
410904317,fort
410909007,nul
410904316,fort
410904319,fort
410904314,fort
410904315,fort
410905211,nul
410904321,fort
410905212,nul
410903488,fort
410903471,fort
410903472,fort
410903477,fort
410903484,fort
410903475,fort
410903476,fort
410903478,fort
410903479,fort
410903480,fort
410903481,fort
410903482,fort
410903483,fort
410903486,fort
410903487,fort
410903489,fort
410904620,nul
410918515,moyen
410918516,moyen
410918517,moyen
410918518,moyen
410918519,fort
410918520,fort
410933335,nul
410933336,nul
410942843,nul
410942923,fort
410921300,fort
410942924,fort
410921302,fort
410921303,fort
410921304,fort
410942846,nul
410942925,fort
410928531,nul
410928532,nul
410928925,fort
410928667,fort
410928924,fort
410928926,fort
410928666,fort
410928927,fort
410928928,moyen
410928929,moyen
410928931,moyen
410928932,moyen
410928933,moyen
410929038,fort
410928936,moyen
410928937,moyen
410929040,fort
410930126,fort
410930127,fort
410930128,fort
410930129,fort
410930145,fort
410930146,fort
410930147,fort
410930175,fort
410930176,fort
410930177,fort
410930178,fort
410930179,fort
410930180,fort
410930181,fort
410930182,fort
410930183,fort
410930184,fort
410930185,fort
410904339,nul
410904340,nul
410904341,nul
410904348,fort
410904343,nul
410904344,nul
410904345,nul
410904346,nul
410904347,fort
410904349,nul
410904356,fort
410904351,fort
410904352,fort
410904357,fort
410904361,fort
410904350,fort
410904362,fort
410904363,fort
410919876,fort
410919877,fort
410919882,fort
410919879,fort
410919887,fort
410919881,fort
410919883,fort
410930637,fort
410919886,fort
410919888,fort
410930635,fort
410930636,fort
410930638,fort
410930639,fort
410930640,fort
410920328,fort
410930641,fort
410920330,fort
410902500,fort
410902501,fort
410902502,fort
410903129,nul
410903114,nul
410903119,nul
410903123,nul
410903121,nul
410903124,nul
410903130,nul
410903125,nul
410903127,nul
410903132,nul
410911778,nul
410914121,nul
410911780,nul
410914101,nul
410914126,nul
410914137,nul
410914140,nul
410914138,nul
410914141,nul
410914162,nul
410914176,nul
410914172,nul
410914182,nul
410914177,nul
410917135,nul
410917136,nul
410917137,nul
410917138,nul
410904439,nul
410905010,fort
410905011,fort
410912223,nul
410912224,nul
410912225,nul
410912226,nul
410912227,nul
410912228,nul
410916207,nul
410916216,nul
410916217,nul
410916248,nul
410961376,fort
410916250,nul
410904920,fort
410901938,fort
410901939,fort
410904921,fort
410904922,fort
410904923,fort
410904924,fort
410904925,fort
410904926,fort
410904927,fort
410904928,fort
410904929,fort
410904930,fort
410904931,fort
410904932,fort
410904933,fort
410904934,fort
410904935,fort
410904936,fort
410904937,fort
410904938,fort
410906419,fort
410906420,fort
410906421,fort
410906427,fort
410911125,nul
410911121,nul
410906425,fort
410911154,nul
410911123,nul
410911127,nul
410911129,nul
410911135,nul
410911137,nul
410911238,nul
410911237,nul
410918701,fort
410918702,fort
410918703,fort
410918704,fort
410918705,fort
410918706,fort
410918707,fort
410918708,fort
410918709,fort
410918710,fort
410918711,fort
410920703,fort
410919893,fort
410919894,fort
410920704,fort
410901530,fort
410901502,fort
410901523,fort
410901504,fort
410901522,fort
410901506,fort
410901524,fort
410901525,fort
410901526,fort
410903427,moyen
410901528,fort
410901529,fort
410903430,fort
410926264,fort
410903432,fort
410926268,fort
410903435,fort
410905492,fort
410905493,fort
410905494,fort
410905502,fort
410905503,fort
410905578,fort
410905579,fort
410906702,nul
410905596,fort
410905597,fort
410905598,fort
410906703,nul
410906704,nul
410906705,nul
410906706,nul
410907960,nul
410904618,fort
410960517,fort
410904970,fort
410907431,nul
410905007,fort
410904982,fort
410904998,fort
410905001,fort
410905002,fort
410916418,nul
410960518,fort
410960540,moyen
410913697,nul
410913691,nul
410916416,nul
410913693,nul
410916417,nul
410916419,nul
410909011,nul
410904324,fort
410904334,fort
410904330,fort
410904335,fort
410904329,fort
410909009,nul
410909013,nul
410909017,nul
410909014,nul
410909026,nul
410913032,nul
410909027,nul
410913053,nul
410913054,nul
410913083,nul
410927823,fort
410915489,nul
410902688,moyen
410927824,fort
410902691,fort
410904621,nul
410904720,moyen
410904721,moyen
410915499,nul
410913366,nul
410913368,nul
410913369,nul
410913371,nul
410913372,nul
410913373,nul
410915494,nul
410921307,fort
410921329,fort
410921309,fort
410921310,fort
410921311,fort
410921312,fort
410921313,fort
410921314,fort
410921315,fort
410921316,fort
410921322,fort
410921323,fort
410921324,fort
410921325,fort
410921326,fort
410921327,fort
410933343,fort
410902238,fort
410902239,fort
410906470,fort
410902241,fort
410906471,fort
410906472,fort
410921164,nul
410906474,fort
410906475,fort
410924474,moyen
410921165,fort
410924475,moyen
410912763,nul
410912764,nul
410912774,nul
410904916,fort
410907282,fort
410957927,fort
410904915,fort
410904917,fort
410904918,fort
410907283,fort
410907287,fort
410907285,fort
410907286,fort
410910552,nul
410910550,nul
410907284,fort
410910551,nul
410910553,nul
410957928,fort
410957929,fort
410913421,fort
410903658,fort
410903659,fort
410903660,fort
410903664,fort
410903662,fort
410903663,fort
410903665,fort
410904364,fort
410904365,fort
410904366,fort
410904367,fort
410904368,fort
410904369,fort
410904370,fort
410904371,fort
410904372,fort
410920331,fort
410920332,fort
410920333,fort
410920334,fort
410920335,fort
410920336,fort
410930642,fort
410920338,fort
410920339,fort
410933561,nul
410920342,fort
410930643,fort
410930644,fort
410930645,fort
410920348,moyen
410930646,fort
410930647,fort
410903133,nul
410903134,nul
410903135,nul
410903136,nul
410903149,nul
410903153,nul
410903156,nul
410903140,nul
410903142,nul
410903143,nul
410903150,nul
410903154,nul
410903152,nul
410903155,nul
410903157,nul
410903215,fort
410917144,nul
410917151,nul
410917146,nul
410917147,nul
410917155,nul
410917150,nul
410917152,nul
410917153,nul
410917154,nul
410917156,nul
410917166,nul
410917158,nul
410917159,nul
410917167,nul
410917168,nul
410904397,fort
410904398,fort
410904900,moyen
410904901,moyen
410904910,moyen
410904903,moyen
410904904,moyen
410904905,moyen
410904906,moyen
410905053,fort
410904907,moyen
410904908,moyen
410904909,moyen
410904911,moyen
410905054,fort
410905055,fort
410905056,fort
410905057,fort
410904939,fort
410904940,fort
410904941,fort
410904942,fort
410904943,fort
410904944,fort
410904945,fort
410904946,fort
410904947,fort
410904952,fort
410904953,fort
410904954,fort
410904951,fort
410906200,fort
410906201,fort
410906203,fort
410911131,nul
410911133,nul
410911139,nul
410911145,nul
410911141,nul
410911143,nul
410911149,nul
410911147,nul
410911160,nul
410911170,nul
410911156,nul
410911158,nul
410911176,nul
410911162,nul
410911164,nul
410959210,fort
410959209,fort
410925958,moyen
410926164,fort
410920706,fort
410906773,fort
410926168,fort
410922547,nul
410961826,fort
410906797,nul
410906776,fort
410906772,fort
410961829,fort
410906779,fort
410922548,nul
410906796,nul
410904800,nul
410902566,fort
410902567,fort
410903436,fort
410903437,fort
410903691,fort
410904801,nul
410903693,fort
410903694,fort
410903695,fort
410903696,fort
410903698,fort
410903699,fort
410904803,nul
410903701,fort
410903702,fort
410903703,fort
410903704,fort
410904985,fort
410904986,fort
410907974,nul
410907962,nul
410907963,nul
410907965,nul
410907975,nul
410907972,nul
410907973,nul
410909615,nul
410909619,nul
410909617,nul
410909618,nul
410909624,nul
410903539,fort
410902510,fort
410902520,fort
410902515,fort
410902516,fort
410902517,fort
410929833,moyen
410902521,fort
410903540,fort
410903553,fort
410903547,fort
410903543,fort
410903544,fort
410903545,fort
410903546,fort
410932814,fort
410903558,fort
410913084,nul
410913116,nul
410913117,nul
410913123,nul
410913124,nul
410913196,nul
410913182,nul
410936722,nul
410913129,nul
410913183,nul
410913188,nul
410913189,nul
410913197,nul
410904748,fort
410904749,fort
410907433,nul
410907434,nul
410907435,nul
410907436,nul
410913226,moyen
410921295,fort
410921296,fort
410907438,nul
410961835,fort
410961726,fort
410961834,fort
410921297,fort
410961836,fort
410921330,fort
410922976,fort
410921722,fort
410921723,fort
410921726,fort
410921743,fort
410947975,fort
410921729,fort
410922953,fort
410921731,fort
410947977,fort
410921742,fort
410922975,fort
410922977,fort
410922978,fort
410901575,fort
410901571,fort
410901556,fort
410901557,fort
410901572,fort
410901576,fort
410903298,fort
410903299,fort
410903304,fort
410903311,fort
410906533,fort
410906552,fort
410903306,fort
410903308,fort
410903310,fort
410906589,fort
410906590,fort
410913422,fort
410957399,fort
410966090,fort
410914046,nul
410914047,nul
410914230,nul
410914224,nul
410914231,nul
410914226,nul
410914227,nul
410914228,nul
410921427,fort
410930219,fort
410928454,fort
410930216,fort
410928458,fort
410906901,fort
410903234,fort
410903009,fort
410903012,fort
410903013,fort
410903254,fort
410903257,fort
410903258,fort
410904373,fort
410904375,fort
410904376,fort
410904377,fort
410904378,fort
410920645,fort
410920646,fort
410920650,fort
410920401,fort
410920402,fort
410920405,fort
410920406,fort
410920407,fort
410920534,fort
410920536,fort
410920538,fort
410920539,fort
410920542,fort
410920543,fort
410920544,fort
410920652,fort
410923530,fort
410923536,fort
410903368,moyen
410907886,nul
410903371,fort
410903372,fort
410903374,moyen
410903375,moyen
410903376,fort
410903377,fort
410903378,fort
410903379,fort
410903380,fort
410903382,fort
410903969,fort
410903975,fort
410923532,fort
410930657,fort
410901827,fort
410901831,fort
410901829,fort
410901830,fort
410901832,fort
410901953,fort
410901954,fort
410901955,fort
410901956,fort
410901957,fort
410901958,fort
410901959,fort
410901960,fort
410902886,fort
410902894,fort
410902956,fort
410902957,fort
410905058,fort
410905059,fort
410906322,fort
410905061,fort
410906323,fort
410905106,moyen
410905107,moyen
410905111,moyen
410905109,moyen
410906324,fort
410905112,moyen
410906325,fort
410906326,fort
410906327,fort
410906336,fort
410916257,nul
410906335,fort
410903871,fort
410903872,fort
410805600,fort
410906055,fort
410905985,moyen
410905986,moyen
410905987,moyen
410906056,fort
410905989,moyen
410905995,moyen
410905992,moyen
410905994,moyen
410905996,moyen
410905998,moyen
410906002,fort
410906004,fort
410906054,fort
410906010,moyen
410902503,fort
410902504,fort
410902505,fort
410902588,fort
410926160,fort
410902508,fort
410902589,fort
410902974,moyen
410902975,moyen
410926161,fort
410926162,fort
410905908,fort
410906785,fort
410906786,fort
410906787,fort
410961831,fort
410961832,fort
410906790,fort
410961833,fort
410906799,nul
410906798,nul
410906800,nul
410913865,nul
410913872,nul
410913870,nul
410913891,nul
410913869,nul
410913892,nul
410901962,fort
410901963,fort
410901964,fort
410901965,fort
410901978,fort
410901967,fort
410901968,fort
410901979,fort
410901980,fort
410901981,fort
410902298,fort
410901983,fort
410902302,fort
410902299,fort
410902300,fort
410902301,fort
410902305,fort
410902306,fort
410909625,nul
410909626,nul
410909627,nul
410909628,nul
410909639,nul
410909640,nul
410909645,nul
410909646,nul
410909647,nul
410909644,nul
410909648,nul
410909649,nul
410910345,nul
410910346,nul
410910347,nul
410903559,fort
410903560,fort
410903561,fort
410903562,fort
410903563,fort
410903564,fort
410903566,fort
410903567,fort
410903568,fort
410903569,fort
410903570,fort
410903571,fort
410903572,fort
410903573,fort
410922459,moyen
410913271,nul
410913272,nul
410913292,nul
410913293,nul
410913294,nul
410913295,nul
410913298,nul
410922961,fort
410922966,fort
410922963,fort
410922964,fort
410922965,fort
410922967,fort
410922968,fort
410922969,fort
410922970,fort
410923906,fort
410902692,nul
410902265,fort
410902266,fort
410902695,nul
410902696,nul
410902697,nul
410902932,fort
410936398,fort
410902939,fort
410902934,fort
410902935,fort
410902937,fort
410940245,fort
410902941,fort
410936498,fort
410910307,nul
410910308,nul
410910319,nul
410910312,nul
410913289,nul
410910321,nul
410910320,nul
410910323,nul
410913290,nul
410913291,nul
410913296,nul
410913297,nul
410913299,nul
410913300,nul
410947983,fort
410906599,fort
410912775,nul
410903314,fort
410916811,nul
410903317,fort
410903318,fort
410903948,fort
410903321,fort
410906595,fort
410906596,fort
410916859,nul
410903327,fort
410903949,fort
410903950,fort
410903951,fort
410916815,nul
410916860,nul
410921431,fort
410921429,fort
410923947,fort
410921432,fort
410921479,fort
410921481,fort
410921531,fort
410921482,fort
410923948,fort
410923961,fort
410923962,fort
410923963,fort
410921566,fort
410930220,fort
410921547,fort
410930223,fort
410904379,fort
410904380,fort
410904381,fort
410904382,fort
410904383,fort
410904384,fort
410904385,fort
410904386,fort
410904391,fort
410904392,fort
410904393,fort
410904394,fort
410904395,fort
410904396,fort
410904702,nul
410904703,nul
410920654,fort
410920655,fort
410920657,fort
410920658,fort
410930648,fort
410920663,fort
410920667,fort
410930649,fort
410920668,fort
410920669,fort
410920690,fort
410920671,fort
410920677,fort
410920688,fort
410920689,fort
410920680,fort
410930650,fort
410930651,fort
410901948,fort
410901949,fort
410901950,fort
410902977,fort
410902981,fort
410902979,fort
410902980,fort
410903971,fort
410903972,fort
410903977,fort
410903974,fort
410903983,fort
410903978,fort
410903979,fort
410903980,fort
410903984,fort
410903985,fort
410903986,fort
410905586,moyen
410929570,fort
410905588,moyen
410905589,moyen
410929788,moyen
410905594,fort
410905603,fort
410963314,fort
410905601,fort
410905602,fort
410905604,fort
410929572,fort
410907585,fort
410929573,fort
410907583,fort
410907587,fort
410907588,fort
410905878,fort
410905872,fort
410905873,fort
410905879,fort
410905875,fort
410916299,nul
410916300,nul
410905880,fort
410905881,fort
410905882,fort
410905883,fort
410916273,nul
410916258,nul
410906332,fort
410916309,nul
410916310,nul
410916311,nul
410916316,nul
410906006,fort
410906007,fort
410906008,fort
410906018,moyen
410906012,moyen
410906019,moyen
410906117,fort
410906118,fort
410906026,fort
410906023,fort
410906028,fort
410906025,fort
410906119,fort
410906029,fort
410906036,fort
410906037,fort
410906120,fort
410924047,fort
410905909,fort
410924048,fort
410905912,fort
410905924,fort
410905925,fort
410911166,nul
410907864,fort
410907866,fort
410907867,fort
410907868,fort
410907869,fort
410907870,fort
410907871,fort
410907872,fort
410907873,fort
410913893,nul
410913894,nul
410922549,nul
410915606,nul
410917175,nul
410915609,nul
410915611,nul
410915613,nul
410922550,nul
410915612,nul
410922551,nul
410922552,nul
410922553,nul
410922554,nul
410922555,nul
410922556,nul
410922557,nul
410922558,nul
410903705,fort
410902573,nul
410902574,nul
410903706,fort
410904805,nul
410903708,fort
410903709,fort
410903710,fort
410903711,fort
410903712,fort
410904807,nul
410903715,fort
410903716,fort
410905134,nul
410903718,fort
410903719,fort
410903720,fort
410910348,nul
410910349,nul
410910350,nul
410910410,nul
410910396,nul
410910401,nul
410910398,nul
410910408,nul
410910402,nul
410910404,nul
410910405,nul
410910407,nul
410910409,nul
410910411,nul
410910412,nul
410903577,fort
410903584,fort
410903578,fort
410903593,fort
410903594,fort
410903534,fort
410903592,fort
410903533,fort
410903604,fort
410852833,fort
410851291,fort
410903605,fort
410904123,fort
410904135,fort
410904136,fort
410925246,fort
410906394,fort
410906395,fort
410906396,fort
410925247,fort
410923913,fort
410923910,fort
410925248,fort
410923912,fort
410923914,fort
410923942,fort
410925249,fort
410923944,fort
410923945,fort
410923946,fort
410925250,moyen
410923966,fort
410925251,moyen
410902943,fort
410902944,fort
410902945,fort
410924073,fort
410902949,fort
410903049,nul
410903044,nul
410903045,nul
410927831,fort
410903047,nul
410903048,nul
410903050,nul
410905204,fort
410927832,fort
410915516,nul
410927833,fort
410947951,fort
410923769,fort
410947959,fort
410923770,fort
410924236,fort
410924238,fort
410924233,fort
410924242,fort
410924235,fort
410947960,fort
410924244,fort
410924241,fort
410924245,fort
410925265,fort
410925270,fort
410925266,fort
410925268,fort
410925289,fort
410947963,fort
410903952,fort
410903953,fort
410903954,fort
410903955,fort
410903956,fort
410903957,fort
410903958,fort
410903959,fort
410903960,fort
410903961,fort
410903963,fort
410903964,fort
410904164,fort
410904165,fort
410904166,fort
410904167,fort
410904168,fort
410930224,fort
410921557,fort
410921567,fort
410930228,fort
410930231,fort
410930232,fort
410930233,fort
410930271,nul
410930265,fort
410930267,fort
410930268,fort
410930269,fort
410930270,fort
410930272,nul
410930273,fort
410930274,fort
410904704,nul
410904711,nul
410904706,nul
410904707,nul
410904708,nul
410904709,nul
410904715,nul
410904717,nul
410904713,nul
410904714,nul
410904716,nul
410907014,moyen
410907224,moyen
410907011,moyen
410907075,moyen
410907256,moyen
410907044,moyen
410907030,moyen
410907055,moyen
410907052,moyen
410907226,moyen
410907040,moyen
410907039,moyen
410907054,moyen
410907225,moyen
410907058,moyen
410907259,moyen
410907067,moyen
410907258,moyen
410903981,fort
410903990,fort
410903987,fort
410903988,fort
410903999,fort
410903991,fort
410903992,fort
410903993,fort
410903995,fort
410903996,fort
410903997,fort
410904003,fort
410904000,fort
410904028,nul
410904002,fort
410904029,nul
410904030,nul
410907589,fort
410924173,fort
410930658,fort
410907604,fort
410924174,fort
410924175,fort
410907603,fort
410907605,fort
410907607,fort
410924014,fort
410924015,fort
410924176,fort
410907612,fort
410907613,fort
410923554,fort
410907615,fort
410923555,fort
410924177,fort
410903262,fort
410903264,fort
410914901,fort
410914919,fort
410914911,fort
410914912,fort
410914913,fort
410914920,fort
410914921,fort
410916317,nul
410916612,nul
410916581,nul
410916586,nul
410916587,nul
410917688,nul
410906038,moyen
410906039,moyen
410906044,fort
410906045,moyen
410906046,fort
410906047,fort
